(i+1)(i)pos=n+vn (i)(i-1)pos=vn+ude1 (i+1)(i+2)pos=n+w (i-1)tag(i-1)word=O+的 (i+2)word=。 (i-2)pos=w (i+1)pos=n (i+2)pos=w (i-1)pos(i-1)word=ude1+的 (i+1)word=报告 (i-1)word=的 (i)pos(i)word=vn+调查 (i+1)pos(i+1)word=n+报告 (i-1)tag=O (i-2)pos(i-2)word=w+） (i)pos=vn (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)word=） (i)word=调查 (i-1)pos=ude1 (i-1)(i-2)pos=ude1+w O
(i-2)pos(i-2)word=ude1+的 (i+1)word=。 (i)(i-1)pos=n+vn (i-1)word=调查 (i+2)pos=Date (i-1)(i-2)pos=vn+ude1 (i-1)tag(i-1)word=O+调查 (i+1)pos=w (i-1)pos=vn (i-2)word=的 (i+1)(i+2)pos=w+Date (i+2)word=2010年 (i+1)pos(i+1)word=w+。 (i)pos=n (i-1)tag=O (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)pos=ude1 (i)word=报告 (i)pos(i)word=n+报告 (i-1)pos(i-1)word=vn+调查 (i+1)(i)pos=w+n O
(i-1)tag(i-1)word=O+报告 (i-1)word=报告 (i)(i-1)pos=w+n (i-1)pos=n (i+2)pos=w (i-1)(i-2)pos=n+vn (i-2)word=调查 (i-2)pos(i-2)word=vn+调查 (i-2)pos=vn (i+1)(i+2)pos=Date+w (i+2)word=， (i+1)pos=Date (i-1)pos(i-1)word=n+报告 (i-1)tag=O (i+1)word=2010年 (i+1)(i)pos=Date+w (i)pos=w (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos(i)word=w+。 (i+1)pos(i+1)word=Date+2010年 (i)word=。 O
(i+1)(i+2)pos=w+vshi (i-2)word=报告 (i+1)(i)pos=w+Date (i-1)tag(i-1)word=O+。 (i)word=2010年 (i+1)pos=w (i-1)(i-2)pos=w+n (i-1)pos(i-1)word=w+。 (i+2)word=是 (i-1)pos=w (i-1)word=。 (i+1)word=， (i-2)pos=n (i-1)tag=O (i)pos(i)word=Date+2010年 (i-1)(i-2)tag=O+O (i-2)tag=O (i)(i-1)pos=Date+w (i-2)pos(i-2)word=n+报告 (i+1)pos(i+1)word=w+， (i+2)pos=vshi (i)pos=Date O
(i)pos(i)word=w+， (i-1)pos(i-1)word=Date+2010年 (i+1)pos=vshi (i-1)pos=Date (i-2)pos=w (i+1)word=是 (i+2)word=全球 (i-2)word=。 (i-2)pos(i-2)word=w+。 (i)word=， (i+2)pos=n (i-1)tag=O (i-1)(i-2)pos=Date+w (i)pos=w (i-1)word=2010年 (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)tag(i-1)word=O+2010年 (i+1)pos(i+1)word=vshi+是 (i)(i-1)pos=w+Date (i+1)(i+2)pos=vshi+n (i+1)(i)pos=vshi+w O
(i)(i-1)pos=vshi+w (i-1)(i-2)pos=w+Date (i-1)word=， (i-1)tag(i-1)word=O+， (i+1)(i)pos=n+vshi (i+1)pos=n (i-2)word=2010年 (i)word=是 (i-1)pos=w (i-2)pos(i-2)word=Date+2010年 (i)pos(i)word=vshi+是 (i-1)tag=O (i+1)word=全球 (i+2)word=安全 (i+2)pos=an (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos=vshi (i-2)pos=Date (i+1)pos(i+1)word=n+全球 (i+1)(i+2)pos=n+an (i-1)pos(i-1)word=w+， O
(i+2)pos=nnt (i+1)(i+2)pos=an+nnt (i-1)pos(i-1)word=vshi+是 (i-2)pos=w (i-1)tag(i-1)word=O+是 (i+1)word=安全 (i)word=全球 (i)pos=n (i)pos(i)word=n+全球 (i-1)(i-2)pos=vshi+w (i-1)tag=O (i+2)word=专家 (i-1)(i-2)tag=O+O (i-2)pos(i-2)word=w+， (i-2)tag=O (i)(i-1)pos=n+vshi (i+1)pos=an (i-2)word=， (i-1)word=是 (i-1)pos=vshi (i+1)pos(i+1)word=an+安全 (i+1)(i)pos=an+n O
(i-2)word=是 (i)word=安全 (i-2)pos(i-2)word=vshi+是 (i)pos(i)word=an+安全 (i)pos=an (i+1)pos(i+1)word=nnt+专家 (i-1)(i-2)pos=n+vshi (i-1)pos=n (i+1)word=专家 (i+1)pos=nnt (i)(i-1)pos=an+n (i+1)(i)pos=nnt+an (i-1)tag=O (i-2)pos=vshi (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)word=全球 (i-1)pos(i-1)word=n+全球 (i+1)(i+2)pos=nnt+vg (i+2)word=曝 (i-1)tag(i-1)word=O+全球 (i+2)pos=vg O
(i-1)pos(i-1)word=an+安全 (i-1)tag(i-1)word=O+安全 (i-2)pos(i-2)word=n+全球 (i)pos(i)word=nnt+专家 (i)word=专家 (i+1)pos(i+1)word=vg+曝 (i+1)(i)pos=vg+nnt (i-1)(i-2)pos=an+n (i-2)pos=n (i)(i-1)pos=nnt+an (i-1)tag=O (i)pos=nnt (i-1)(i-2)tag=O+O (i-1)pos=an (i-2)tag=O (i+1)word=曝 (i+2)word=出 (i+2)pos=vf (i+1)(i+2)pos=vg+vf (i-1)word=安全 (i-2)word=全球 (i+1)pos=vg O
(i)pos(i)word=vg+曝 (i+1)pos(i+1)word=vf+出 (i-1)tag(i-1)word=O+专家 (i+2)pos=nproduct (i-1)tag=O (i-1)pos=nnt (i-2)pos(i-2)word=an+安全 (i+1)(i+2)pos=vf+nproduct (i+2)word=ICS (i-2)pos=an (i)(i-1)pos=vg+nnt (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)pos=vf (i-1)(i-2)pos=nnt+an (i-2)word=安全 (i)word=曝 (i+1)word=出 (i-1)word=专家 (i+1)(i)pos=vf+vg (i)pos=vg (i-1)pos(i-1)word=nnt+专家 O
(i)word=出 (i+1)word=ICS (i+1)(i+2)pos=nproduct+an (i-2)word=专家 (i-1)pos(i-1)word=vg+曝 (i+1)pos=nproduct (i)pos(i)word=vf+出 (i-1)tag=O (i-1)word=曝 (i-1)pos=vg (i+2)word=安全 (i-2)pos=nnt (i+2)pos=an (i-1)(i-2)tag=O+O (i-2)tag=O (i)(i-1)pos=vf+vg (i+1)(i)pos=nproduct+vf (i-2)pos(i-2)word=nnt+专家 (i-1)tag(i-1)word=O+曝 (i-1)(i-2)pos=vg+nnt (i)pos=vf (i+1)pos(i+1)word=nproduct+ICS O
(i+2)word=漏洞 (i)pos=nproduct (i+1)word=安全 (i+2)pos=n (i+1)(i)pos=an+nproduct (i-1)tag=O (i-2)pos=vg (i-1)pos=vf (i-2)word=曝 (i-2)pos(i-2)word=vg+曝 (i-1)word=出 (i-1)(i-2)tag=O+O (i-1)pos(i-1)word=vf+出 (i-1)(i-2)pos=vf+vg (i)(i-1)pos=nproduct+vf (i-2)tag=O (i)pos(i)word=nproduct+ICS (i)word=ICS (i+1)pos=an (i-1)tag(i-1)word=O+出 (i+1)pos(i+1)word=an+安全 (i+1)(i+2)pos=an+n B-nthreat
(i+1)word=漏洞 (i)word=安全 (i)pos(i)word=an+安全 (i-1)(i-2)pos=nproduct+vf (i)pos=an (i+1)pos(i+1)word=n+漏洞 (i-1)(i-2)tag=B-nthreat+O (i+1)pos=n (i-1)tag=B-nthreat (i+2)pos=n (i-2)pos=vf (i-1)pos=nproduct (i-2)word=出 (i+2)word=数量 (i-1)tag(i-1)word=B-nthreat+ICS (i-2)tag=O (i-2)pos(i-2)word=vf+出 (i+1)(i+2)pos=n+n (i-1)word=ICS (i-1)pos(i-1)word=nproduct+ICS (i)(i-1)pos=an+nproduct (i+1)(i)pos=n+an M-nthreat
(i-2)pos(i-2)word=nproduct+ICS (i-1)(i-2)pos=an+nproduct (i-2)tag=B-nthreat (i-1)pos(i-1)word=an+安全 (i+1)(i+2)pos=n+ad (i)pos(i)word=n+漏洞 (i+1)pos=n (i-1)(i-2)tag=M-nthreat+B-nthreat (i+2)word=最多 (i+2)pos=ad (i-1)tag=M-nthreat (i+1)word=数量 (i)pos=n (i)(i-1)pos=n+an (i-2)word=ICS (i-1)pos=an (i+1)pos(i+1)word=n+数量 (i+1)(i)pos=n+n (i)word=漏洞 (i-2)pos=nproduct (i-1)tag(i-1)word=M-nthreat+安全 (i-1)word=安全 E-nthreat
FRONT_VIRUS=true (i-2)tag=M-nthreat (i+2)word=的 (i)word=数量 (i-1)pos=n (i+1)(i+2)pos=ad+ude1 (i-1)(i-2)pos=n+an (i-1)word=漏洞 (i+1)pos=ad (i)pos=n (i)pos(i)word=n+数量 (i+2)pos=ude1 (i-1)tag(i-1)word=E-nthreat+漏洞 (i-2)pos(i-2)word=an+安全 (i+1)word=最多 (i-2)pos=an (i+1)(i)pos=ad+n (i-1)(i-2)tag=E-nthreat+M-nthreat (i-2)word=安全 (i-1)pos(i-1)word=n+漏洞 (i-1)tag=E-nthreat (i+1)pos(i+1)word=ad+最多 (i)(i-1)pos=n+n O
(i+1)pos(i+1)word=ude1+的 (i-1)tag(i-1)word=O+数量 (i+1)word=的 (i+2)pos=Date (i-2)word=漏洞 (i+2)word=一年 (i-1)pos=n (i)pos=ad (i)word=最多 (i-1)pos(i-1)word=n+数量 (i-2)pos(i-2)word=n+漏洞 (i+1)pos=ude1 (i-2)pos=n (i)pos(i)word=ad+最多 (i-1)tag=O (i)(i-1)pos=ad+n (i+1)(i)pos=ude1+ad (i-1)(i-2)pos=n+n (i-2)tag=E-nthreat (i-1)(i-2)tag=O+E-nthreat (i-1)word=数量 (i+1)(i+2)pos=ude1+Date O
(i-2)pos(i-2)word=n+数量 (i+1)(i)pos=Date+ude1 (i+2)word=。 (i)pos(i)word=ude1+的 (i+2)pos=w (i)(i-1)pos=ude1+ad (i+1)(i+2)pos=Date+w (i+1)pos=Date (i-2)pos=n (i-1)tag=O (i)pos=ude1 (i-1)(i-2)tag=O+O (i-2)tag=O (i)word=的 (i+1)pos(i+1)word=Date+一年 (i-2)word=数量 (i+1)word=一年 (i-1)pos(i-1)word=ad+最多 (i-1)(i-2)pos=ad+n (i-1)word=最多 (i-1)pos=ad (i-1)tag(i-1)word=O+最多 O
(i-2)pos=ad (i+1)(i+2)pos=w+rzv (i+1)(i)pos=w+Date (i-1)tag(i-1)word=O+的 (i+1)word=。 (i-1)pos(i-1)word=ude1+的 (i+1)pos=w (i-1)word=的 (i+1)pos(i+1)word=w+。 (i+2)pos=rzv (i-2)pos(i-2)word=ad+最多 (i-1)tag=O (i-1)(i-2)pos=ude1+ad (i+2)word=这 (i)pos(i)word=Date+一年 (i)(i-1)pos=Date+ude1 (i-1)(i-2)tag=O+O (i)word=一年 (i-2)tag=O (i-1)pos=ude1 (i-2)word=最多 (i)pos=Date O
(i-1)pos(i-1)word=Date+一年 (i-2)pos(i-2)word=ude1+的 (i-1)(i-2)pos=Date+ude1 (i-1)pos=Date (i+1)(i+2)pos=rzv+rz (i+1)pos=rzv (i+2)word=其中 (i-2)word=的 (i-1)word=一年 (i-1)tag=O (i)pos=w (i-1)(i-2)tag=O+O (i-1)tag(i-1)word=O+一年 (i+1)pos(i+1)word=rzv+这 (i+2)pos=rz (i-2)tag=O (i)pos(i)word=w+。 (i)word=。 (i-2)pos=ude1 (i+1)(i)pos=rzv+w (i)(i-1)pos=w+Date (i+1)word=这 O
(i)word=这 (i-1)(i-2)pos=w+Date (i+1)(i)pos=rz+rzv (i-1)tag(i-1)word=O+。 (i+1)(i+2)pos=rz+d (i-2)pos(i-2)word=Date+一年 (i-1)pos(i-1)word=w+。 (i-1)pos=w (i)pos=rzv (i-1)word=。 (i+1)pos(i+1)word=rz+其中 (i-1)tag=O (i-2)word=一年 (i+1)pos=rz (i+2)pos=d (i+1)word=其中 (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos(i)word=rzv+这 (i)(i-1)pos=rzv+w (i+2)word=最 (i-2)pos=Date O
(i+2)pos=vl (i)pos=rz (i-2)pos=w (i)word=其中 (i-2)word=。 (i+2)word=引人注目 (i-2)pos(i-2)word=w+。 (i+1)(i+2)pos=d+vl (i-1)tag=O (i+1)pos(i+1)word=d+最 (i)(i-1)pos=rz+rzv (i-1)word=这 (i-1)(i-2)tag=O+O (i-1)pos=rzv (i-1)(i-2)pos=rzv+w (i-2)tag=O (i)pos(i)word=rz+其中 (i+1)word=最 (i-1)pos(i-1)word=rzv+这 (i+1)pos=d (i-1)tag(i-1)word=O+这 (i+1)(i)pos=d+rz O
(i-2)pos(i-2)word=rzv+这 (i)pos=d (i+1)pos=vl (i-1)(i-2)pos=rz+rzv (i+1)(i+2)pos=vl+d (i+2)word=无疑 (i-1)word=其中 (i-1)pos(i-1)word=rz+其中 (i)(i-1)pos=d+rz (i-1)tag=O (i+2)pos=d (i+1)(i)pos=vl+d (i-1)(i-2)tag=O+O (i-2)word=这 (i-2)tag=O (i+1)word=引人注目 (i-1)pos=rz (i-2)pos=rzv (i+1)pos(i+1)word=vl+引人注目 (i-1)tag(i-1)word=O+其中 (i)word=最 (i)pos(i)word=d+最 O
(i-1)(i-2)pos=d+rz (i+2)pos=v (i+1)(i)pos=d+vl (i)word=引人注目 (i-1)word=最 (i-1)tag=O (i)pos(i)word=vl+引人注目 (i-1)pos=d (i+2)word=就是 (i-2)word=其中 (i-1)(i-2)tag=O+O (i+1)(i+2)pos=d+v (i-2)tag=O (i)(i-1)pos=vl+d (i-1)tag(i-1)word=O+最 (i-2)pos=rz (i-2)pos(i-2)word=rz+其中 (i)pos=vl (i+1)word=无疑 (i+1)pos=d (i-1)pos(i-1)word=d+最 (i+1)pos(i+1)word=d+无疑 O
(i-1)pos(i-1)word=vl+引人注目 (i)pos=d (i+2)pos=gi (i-1)(i-2)pos=vl+d (i-2)word=最 (i-1)pos=vl (i+1)pos=v (i+1)(i+2)pos=v+gi (i-1)tag=O (i)word=无疑 (i+1)word=就是 (i)pos(i)word=d+无疑 (i-1)tag(i-1)word=O+引人注目 (i-2)pos=d (i+1)(i)pos=v+d (i-1)word=引人注目 (i-1)(i-2)tag=O+O (i+2)word=网络攻击 (i-2)tag=O (i-2)pos(i-2)word=d+最 (i)(i-1)pos=d+vl (i+1)pos(i+1)word=v+就是 O
(i)word=就是 (i+1)(i+2)pos=gi+n (i-2)word=引人注目 (i+1)pos=gi (i+2)pos=n (i-2)pos=vl (i)pos(i)word=v+就是 (i-1)tag=O (i+2)word=武器 (i-1)(i-2)pos=d+vl (i-1)pos=d (i-1)word=无疑 (i-1)tag(i-1)word=O+无疑 (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos=v (i+1)pos(i+1)word=gi+网络攻击 (i)(i-1)pos=v+d (i+1)word=网络攻击 (i-2)pos(i-2)word=vl+引人注目 (i-1)pos(i-1)word=d+无疑 (i+1)(i)pos=gi+v O
(i-1)pos(i-1)word=v+就是 (i-2)pos(i-2)word=d+无疑 (i+1)(i+2)pos=n+w (i)word=网络攻击 (i)pos(i)word=gi+网络攻击 (i+1)pos=n (i+2)pos=w (i+1)pos(i+1)word=n+武器 (i+1)(i)pos=n+gi (i)(i-1)pos=gi+v (i-1)pos=v (i)pos=gi (i-1)tag=O (i+1)word=武器 (i+2)word=— (i-2)pos=d (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)word=无疑 (i-1)tag(i-1)word=O+就是 (i-1)word=就是 (i-1)(i-2)pos=v+d O
(i)word=武器 (i-1)(i-2)pos=gi+v (i-1)pos=gi (i-2)pos=v (i+1)pos=w (i)pos=n (i-1)tag=O (i+2)pos=nx (i-1)word=网络攻击 (i-1)pos(i-1)word=gi+网络攻击 (i-2)pos(i-2)word=v+就是 (i)pos(i)word=n+武器 (i-1)(i-2)tag=O+O (i+1)word=— (i-2)tag=O (i+1)(i+2)pos=w+nx (i+1)pos(i+1)word=w+— (i-2)word=就是 (i+2)word=Stuxnet (i)(i-1)pos=n+gi (i-1)tag(i-1)word=O+网络攻击 (i+1)(i)pos=w+n O
(i-1)word=武器 (i+2)word=震 (i-2)pos=gi (i+1)(i)pos=nx+w (i-1)tag(i-1)word=O+武器 (i)(i-1)pos=w+n (i)word=— (i-1)pos=n (i-1)pos(i-1)word=n+武器 (i+1)pos(i+1)word=nx+Stuxnet (i-1)tag=O (i)pos=w (i-2)word=网络攻击 (i-1)(i-2)tag=O+O (i+1)word=Stuxnet (i)pos(i)word=w+— (i+1)pos=nx (i-2)tag=O (i-2)pos(i-2)word=gi+网络攻击 (i+2)pos=vi (i-1)(i-2)pos=n+gi (i+1)(i+2)pos=nx+vi O
(i+1)word=震 (i-1)pos(i-1)word=w+— (i-2)word=武器 (i)pos=nx (i+2)word=网 (i-1)(i-2)pos=w+n (i-1)pos=w (i-2)pos=n (i+2)pos=n (i+1)(i+2)pos=vi+n (i-1)tag=O (i+1)(i)pos=vi+nx (i+1)pos(i+1)word=vi+震 (i-1)tag(i-1)word=O+— (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)word=— (i)(i-1)pos=nx+w (i+1)pos=vi (i)word=Stuxnet (i-2)pos(i-2)word=n+武器 (i)pos(i)word=nx+Stuxnet B-nthreat
(i-1)(i-2)pos=nx+w (i-1)(i-2)tag=B-nthreat+O (i-2)pos=w (i+1)pos=n (i-1)tag=B-nthreat (i)(i-1)pos=vi+nx (i-1)tag(i-1)word=B-nthreat+Stuxnet (i+2)pos=n (i)word=震 (i+1)word=网 (i+1)pos(i+1)word=n+网 (i-2)tag=O (i)pos=vi (i+1)(i+2)pos=n+n (i+2)word=病毒 (i+1)(i)pos=n+vi (i-2)word=— (i-1)pos=nx (i-1)pos(i-1)word=nx+Stuxnet (i)pos(i)word=vi+震 (i-1)word=Stuxnet (i-2)pos(i-2)word=w+— M-nthreat
(i-1)tag(i-1)word=M-nthreat+震 (i-2)tag=B-nthreat (i+2)word=了 (i-1)word=震 (i-1)pos(i-1)word=vi+震 (i+1)pos(i+1)word=n+病毒 (i+1)pos=n (i-1)(i-2)tag=M-nthreat+B-nthreat (i)word=网 (i-1)tag=M-nthreat (i)(i-1)pos=n+vi (i-1)pos=vi (i+2)pos=ule (i-1)(i-2)pos=vi+nx (i)pos=n (i+1)(i)pos=n+n (i+1)(i+2)pos=n+ule (i-2)word=Stuxnet (i-2)pos=nx (i-2)pos(i-2)word=nx+Stuxnet (i)pos(i)word=n+网 (i+1)word=病毒 M-nthreat
(i+1)word=了 (i+2)word=（ (i-1)(i-2)pos=n+vi (i-1)(i-2)tag=M-nthreat+M-nthreat (i+1)(i+2)pos=ule+w (i-2)tag=M-nthreat (i)pos(i)word=n+病毒 (i-1)pos=n (i-2)pos(i-2)word=vi+震 (i+1)pos=ule (i+2)pos=w (i-2)word=震 (i-1)tag=M-nthreat (i)pos=n (i-1)pos(i-1)word=n+网 (i-2)pos=vi (i+1)(i)pos=ule+n (i+1)pos(i+1)word=ule+了 (i)word=病毒 (i-1)tag(i-1)word=M-nthreat+网 (i-1)word=网 (i)(i-1)pos=n+n E-nthreat
(i+1)word=（ (i-2)tag=M-nthreat (i+2)word=该 (i-1)pos=n (i)pos(i)word=ule+了 (i-1)word=病毒 (i+1)pos=w (i)(i-1)pos=ule+n (i)pos=ule (i-2)pos=n (i-2)pos(i-2)word=n+网 (i-1)(i-2)pos=n+n (i-1)tag(i-1)word=E-nthreat+病毒 (i)word=了 (i+1)(i+2)pos=w+rz (i-1)(i-2)tag=E-nthreat+M-nthreat (i+2)pos=rz (i+1)pos(i+1)word=w+（ (i-1)pos(i-1)word=n+病毒 (i-1)tag=E-nthreat (i-2)word=网 (i+1)(i)pos=w+ule O
(i+1)word=该 (i-1)pos(i-1)word=ule+了 (i-1)(i-2)pos=ule+n (i-1)tag(i-1)word=O+了 (i-2)word=病毒 (i-1)word=了 (i-2)pos(i-2)word=n+病毒 (i+1)(i)pos=rz+w (i-2)pos=n (i+2)pos=n (i-1)tag=O (i+1)pos=rz (i)(i-1)pos=w+ule (i)word=（ (i)pos=w (i-1)pos=ule (i-2)tag=E-nthreat (i+2)word=病毒 (i+1)pos(i+1)word=rz+该 (i-1)(i-2)tag=O+E-nthreat (i+1)(i+2)pos=rz+n (i)pos(i)word=w+（ O
(i)pos(i)word=rz+该 (i)pos=rz (i-1)word=（ (i+1)pos(i+1)word=n+病毒 (i+1)pos=n (i-2)word=了 (i-1)pos=w (i+2)pos=n (i-1)tag(i-1)word=O+（ (i-1)tag=O (i+1)(i)pos=n+rz (i-1)pos(i-1)word=w+（ (i)word=该 (i-1)(i-2)pos=w+ule (i-1)(i-2)tag=O+O (i+2)word=又名 (i-2)pos(i-2)word=ule+了 (i-2)tag=O (i+1)(i+2)pos=n+n (i-2)pos=ule (i)(i-1)pos=rz+w (i+1)word=病毒 O
(i-1)(i-2)pos=rz+w (i-1)tag(i-1)word=O+该 (i+1)pos(i+1)word=n+又名 (i+1)(i+2)pos=n+nx (i)pos(i)word=n+病毒 (i-1)pos(i-1)word=rz+该 (i-2)pos=w (i+1)pos=n (i-1)word=该 (i+1)word=又名 (i)pos=n (i-1)tag=O (i+2)pos=nx (i-2)pos(i-2)word=w+（ (i)(i-1)pos=n+rz (i-1)(i-2)tag=O+O (i)word=病毒 (i+1)(i)pos=n+n (i-2)tag=O (i-2)word=（ (i-1)pos=rz (i+2)word=Stuxnet O
(i+2)word=蠕虫 (i-1)tag(i-1)word=O+病毒 (i-1)pos=n (i-1)word=病毒 (i-2)word=该 (i+2)pos=n (i)pos=n (i+1)pos(i+1)word=nx+Stuxnet (i-1)tag=O (i-2)pos(i-2)word=rz+该 (i-1)(i-2)tag=O+O (i+1)word=Stuxnet (i+1)pos=nx (i-2)tag=O (i-1)(i-2)pos=n+rz (i-2)pos=rz (i)pos(i)word=n+又名 (i)word=又名 (i+1)(i)pos=nx+n (i-1)pos(i-1)word=n+病毒 (i+1)(i+2)pos=nx+n (i)(i-1)pos=n+n O
(i-1)tag(i-1)word=O+又名 (i-1)word=又名 (i+1)word=蠕虫 (i-2)word=病毒 (i-1)pos=n (i)pos=nx (i+1)pos=n (i-2)pos(i-2)word=n+病毒 (i-1)pos(i-1)word=n+又名 (i-2)pos=n (i+2)pos=n (i-1)tag=O (i-1)(i-2)pos=n+n (i)(i-1)pos=nx+n (i+1)(i)pos=n+nx (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)(i+2)pos=n+n (i+2)word=病毒 (i+1)pos(i+1)word=n+蠕虫 (i)word=Stuxnet (i)pos(i)word=nx+Stuxnet B-nthreat
(i-2)word=又名 (i+1)(i+2)pos=n+w (i+1)pos(i+1)word=n+病毒 (i-1)(i-2)tag=B-nthreat+O (i+1)pos=n (i+2)pos=w (i-1)tag=B-nthreat (i-1)tag(i-1)word=B-nthreat+Stuxnet (i+2)word=， (i)pos(i)word=n+蠕虫 (i-2)pos=n (i-1)(i-2)pos=nx+n (i)pos=n (i)word=蠕虫 (i)(i-1)pos=n+nx (i+1)(i)pos=n+n (i-2)tag=O (i-1)pos=nx (i-1)pos(i-1)word=nx+Stuxnet (i-1)word=Stuxnet (i+1)word=病毒 (i-2)pos(i-2)word=n+又名 M-nthreat
(i-2)tag=B-nthreat (i-1)tag(i-1)word=M-nthreat+蠕虫 (i)pos(i)word=n+病毒 (i-1)pos(i-1)word=n+蠕虫 (i-1)pos=n (i-1)(i-2)tag=M-nthreat+B-nthreat (i+1)pos=w (i-1)tag=M-nthreat (i+1)word=， (i)pos=n (i+2)word=或 (i-1)word=蠕虫 (i+2)pos=c (i+1)(i+2)pos=w+c (i-1)(i-2)pos=n+nx (i)word=病毒 (i-2)word=Stuxnet (i-2)pos=nx (i-2)pos(i-2)word=nx+Stuxnet (i+1)pos(i+1)word=w+， (i)(i-1)pos=n+n (i+1)(i)pos=w+n E-nthreat
(i)pos(i)word=w+， (i+1)(i+2)pos=c+b (i-2)tag=M-nthreat (i)(i-1)pos=w+n (i-1)pos=n (i-1)word=病毒 (i+1)pos(i+1)word=c+或 (i)word=， (i-2)pos=n (i+1)word=或 (i+2)pos=b (i-1)(i-2)pos=n+n (i-1)tag(i-1)word=E-nthreat+病毒 (i)pos=w (i+1)(i)pos=c+w (i-1)(i-2)tag=E-nthreat+M-nthreat (i-2)pos(i-2)word=n+蠕虫 (i-1)pos(i-1)word=n+病毒 (i+2)word=超级 (i+1)pos=c (i-2)word=蠕虫 (i-1)tag=E-nthreat O
(i)pos=c (i-1)word=， (i-1)tag(i-1)word=O+， (i-2)word=病毒 (i)word=或 (i+1)pos(i+1)word=b+超级 (i)pos(i)word=c+或 (i-1)(i-2)pos=w+n (i-2)pos(i-2)word=n+病毒 (i-1)pos=w (i+1)(i+2)pos=b+n (i-2)pos=n (i+2)pos=n (i-1)tag=O (i+1)pos=b (i+1)word=超级 (i-2)tag=E-nthreat (i)(i-1)pos=c+w (i+2)word=病毒 (i-1)(i-2)tag=O+E-nthreat (i-1)pos(i-1)word=w+， (i+1)(i)pos=b+c O
(i)pos(i)word=b+超级 (i+1)(i+2)pos=n+nis (i+1)(i)pos=n+b (i)pos=b (i+1)pos(i+1)word=n+病毒 (i+2)pos=nis (i)(i-1)pos=b+c (i-2)pos=w (i+1)pos=n (i-1)pos(i-1)word=c+或 (i+2)word=工厂 (i-1)tag=O (i-1)pos=c (i-1)tag(i-1)word=O+或 (i-1)(i-2)tag=O+O (i-2)pos(i-2)word=w+， (i-2)tag=O (i-1)word=或 (i-2)word=， (i)word=超级 (i-1)(i-2)pos=c+w (i+1)word=病毒 B-nthreat
(i+2)word=） (i)pos(i)word=n+病毒 (i-1)pos(i-1)word=b+超级 (i-1)word=超级 (i-1)(i-2)tag=B-nthreat+O (i+2)pos=w (i-1)tag(i-1)word=B-nthreat+超级 (i+1)pos=nis (i+1)pos(i+1)word=nis+工厂 (i-1)(i-2)pos=b+c (i-1)tag=B-nthreat (i-2)pos(i-2)word=c+或 (i)pos=n (i+1)word=工厂 (i+1)(i+2)pos=nis+w (i-1)pos=b (i)(i-1)pos=n+b (i)word=病毒 (i-2)tag=O (i-2)word=或 (i-2)pos=c (i+1)(i)pos=nis+n M-nthreat
(i+1)(i)pos=w+nis (i-2)tag=B-nthreat (i)word=工厂 (i+2)word=。 (i-1)(i-2)pos=n+b (i-1)pos=n (i+2)pos=w (i-1)(i-2)tag=M-nthreat+B-nthreat (i-1)word=病毒 (i+1)pos=w (i-2)word=超级 (i+1)(i+2)pos=w+w (i-1)tag=M-nthreat (i-1)tag(i-1)word=M-nthreat+病毒 (i+1)word=） (i-2)pos(i-2)word=b+超级 (i)(i-1)pos=nis+n (i)pos(i)word=nis+工厂 (i)pos=nis (i-2)pos=b (i+1)pos(i+1)word=w+） (i-1)pos(i-1)word=n+病毒 E-nthreat
(i+1)(i)pos=w+w (i-2)tag=M-nthreat (i+1)word=。 (i-2)word=病毒 (i-1)tag(i-1)word=E-nthreat+工厂 (i+2)pos=v (i+1)pos=w (i+1)(i+2)pos=w+v (i-2)pos(i-2)word=n+病毒 (i+1)pos(i+1)word=w+。 (i-1)pos(i-1)word=nis+工厂 (i-2)pos=n (i)word=） (i+2)word=来自 (i)pos=w (i-1)(i-2)tag=E-nthreat+M-nthreat (i-1)(i-2)pos=nis+n (i)(i-1)pos=w+nis (i-1)pos=nis (i-1)word=工厂 (i-1)tag=E-nthreat (i)pos(i)word=w+） O
(i-1)tag(i-1)word=O+） (i-1)word=） (i+1)(i)pos=v+w (i+1)word=来自 (i-1)pos=w (i-2)pos(i-2)word=nis+工厂 (i)(i-1)pos=w+w (i+1)pos=v (i-1)tag=O (i-1)pos(i-1)word=w+） (i+1)pos(i+1)word=v+来自 (i+1)(i+2)pos=v+nt (i)pos=w (i+2)pos=nt (i-2)pos=nis (i)pos(i)word=w+。 (i-2)word=工厂 (i-2)tag=E-nthreat (i)word=。 (i-1)(i-2)tag=O+E-nthreat (i+2)word=FireEye (i-1)(i-2)pos=w+nis O
