民用机构/nt	O
，/w	O
构成/v	O
了/ule	O
严重/a	O
的/ude1	O
威胁/vn	O
。/w	O
所/usuo	O
发布/v	O
的/ude1	O
报告/n	O
《/w	B-nreport
OPERATION HANGOVER/nx	M-nreport
|/w	M-nreport
Executive Summary/nx	M-nreport
——/w	M-nreport
Unveiling an Indian Cyberattack Infrastructure/nx	M-nreport
》/w	E-nreport
，/w	O
Norman/nx	S-norg
在/p	O
上述/b	O
报告/n	O
根据/p	O
在/p	O
分析/vn	O
中/f	O
发现/v	O
的/ude1	O
原始/a	O
工程/n	O
名/q	O
“/w	O
HangOve/nx	S-nevent
”/w	O
，/w	O
将/d	O
此/rzs	O
事件/n	O
命名/v	O
为/p	O
“/w	O
HangOver/nx	S-nevent
”/w	O
。/w	O
这/rzv	O
组/n	O
事件/n	O
即/v	O
是/vshi	O
安天/nt	O
称为/v	O
“/w	O
白象/nz	B-nevent
一代/n	E-nevent
”/w	O
的/ude1	O
行动/vn	O
。/w	O
安天/nt	O
认为/v	O
“/w	O
白象/nz	B-nhack
一代/n	E-nhack
”/w	O
组织/n	O
中/f	O
人员/n	O
较多/d	O
，/w	O
人员/n	O
能力/n	O
参差不齐/al	O
，/w	O
采用/v	O
开发/vn	O
编译器/n	O
混杂/v	O
，/w	O
作业/vn	O
相对/d	O
混乱/a	O
。/w	O
通过/p	O
安/ag	O
天后/nz	O
端分析平台/nt	O
的/ude1	O
关联/vn	O
统计/vn	O
，/w	O
查找/v	O
到/v	O
该/rz	O
攻击组织/prehack	O
的/ude1	O
相关/vn	O
样本/n	O
 /w	O
910/m	O
 /w	O
个/q	O
，/w	O
其/rz	O
模块/n	O
功能/n	O
包括/v	O
键盘/n	O
记录/v	O
、/w	O
下载/v	O
器/ng	O
，/w	O
信息/n	O
窃取/v	O
等/udeng	O
，/w	O
相关/vn	O
样本/n	O
最新/a	O
的/ude1	O
版本号/n	O
为/p	O
HangOver/nx	B-nthreat
1.5.7/m	E-nthreat
 /w	O
(/w	O
Startup/nx	O
)/w	O
。/w	O
并/cc	O
根据/p	O
分析/vn	O
判断/v	O
相关/vn	O
组织/n	O
针对/p	O
中国/ns	O
高等院校/n	O
等/udeng	O
目标/n	O
实施/v	O
了/ule	O
攻击/vn	O
行动/vn	O
。/w	O
安天/nt	B-norg
 /w	M-norg
CERT/nt	E-norg
 /w	O
的/ude1	O
研究/vn	O
人员/n	O
对/p	O
安天/nt	O
的/ude1	O
全/a	O
样本/n	O
集/q	O
，/w	O
制定/v	O
了/ule	O
针对/p	O
四/m	O
种/q	O
编译/v	O
二进制/n	O
文件/n	O
的/ude1	O
关联方/nz	O
法/n	O
（/w	O
Method A~D/nx	O
）/w	O
，/w	O
对于/p	O
提取/v	O
出/vf	O
的/ude1	O
样本/n	O
结果/n	O
集合/v	O
，/w	O
安天/nt	B-norg
 /w	M-norg
CERT/nt	E-norg
 /w	O
研究/vn	O
人员/n	O
又/d	O
基于/p	O
代码/n	O
结构/n	O
的/ude1	O
对比/vn	O
进行/vn	O
了/ule	O
误报/nz	O
排查/v	O
，/w	O
最终/d	O
在/p	O
已经/d	O
被/pbei	O
其他/rzv	O
分析/vn	O
方/q	O
认定/v	O
的/ude1	O
样本/n	O
之外/f	O
，/w	O
发现/v	O
了/ule	O
更多/ad	O
样本/n	O
。/w	O
同时/c	O
，/w	O
安天/nt	B-norg
 /w	M-norg
CERT/nt	E-norg
 /w	O
也/d	O
对/p	O
样本/n	O
所/usuo	O
使用/v	O
的/ude1	O
C&C IP/nx	O
进行/vn	O
了/ule	O
地理位置/gg	O
对应/vi	O
：/w	O
对比/vn	O
可以/v	O
发现/v	O
，/w	O
“/w	O
白象/nz	B-nevent
一代/n	E-nevent
”/w	O
的/ude1	O
样本/n	O
编译/v	O
时间/n	O
计算机/n	O
用户名/n	O
信息/n	O
Sample/nx	O
UPX/nproduct	O
Microsoft Visual C/nx	S-nproduct
运行/vn	O
试图/v	O
以及/cc	O
到/v	O
Norman/nx	S-norg
曝光/vi	O
此/rzs	O
事件/n	O
后/f	O
病毒/n	O
名称/n	O
Trojan/Win32.Uploader/nx	S-nthreat
 /w	O
编译语言/n	O
Microsoft Visual C/nx	B-nproduct
++/w	E-nproduct
 /w	O
 病毒/n	O
名称/n	O
Trojan/BAT.Zapchast.at/nx	S-nthreat
。/w	O
“/w	O
白象/nz	B-nevent
攻击/vn	E-nevent
”/w	O
使用/v	O
的/ude1	O
PPS/nx	O
扩展名/n	O
，/w	O
该/rz	O
格式/n	O
是/vshi	O
一个/mq	O
以/p	O
XML/nx	O
为/p	O
索引/n	O
的/ude1	O
压缩包/gi	O
。/w	O
样本/n	O
使用/v	O
Microsoft Visual C#/nx	S-nproduct
编译/v	O
，/w	O
功能/n	O
是/vshi	O
利用/v	O
 /w	O
ShellCode/nproduct	O
 /w	O
来/vf	O
实现/v	O
连接/v	O
远程/b	O
服务器/n	O
，/w	O
基于/p	O
现有/v	O
资源/n	O
可以/v	O
分析/vn	O
出/vf	O
，/w	O
“/w	O
白象/nz	B-nhack
二/m	M-nhack
代/q	E-nhack
”/w	O
组织/n	O
一/m	O
名/q	O
开发/vn	O
人员/n	O
的/ude1	O
ID/nx	O
为/p	O
：/w	O
“/w	O
Kanishk/nx	S-nr
”/w	O
，/w	O
通过/p	O
维基/nrf	O
百科/n	O
查询/v	O
到/v	O
一个/mq	O
类似/a	O
单词/n	O
“/w	O
Kanishka/nx	O
”/w	O
，/w	O
这/rzv	O
是/vshi	O
一个/mq	O
是/vshi	O
梵文/n	O
译音/n	O
，/w	O
中文/nz	O
翻译/v	O
为/p	O
“/w	O
迦/ng	O
腻/v	O
色/ng	O
迦/ng	O
”/w	O
，/w	O
迦/ng	O
腻/v	O
色/ng	O
伽/ng	O
是/vshi	O
贵霜/nr	B-ns
帝国/n	E-ns
（/w	O
Kushan Empire/nx	O
）/w	O
的/ude1	O
君主/nnt	O
，/w	O
贵霜/nr	O
帝国/n	O
主要/b	O
控制/vn	O
范围/n	O
在/p	O
印度河/nsf	O
流域/n	O
。/w	O
对于/p	O
类似/a	O
“/w	O
白象/nz	S-nhack
”/w	O
这样/rzv	O
的/ude1	O
攻击组织/prehack	O
，/w	O
“/w	O
白象/nz	S-nhack
”/w	O
系列/n	O
作为/p	O
非常/d	O
活跃/a	O
的/ude1	O
APT/nx	O
攻击/vn	O
行动/vn	O
，/w	O
在/p	O
我们/rr	O
完成/v	O
这/rzv	O
一/m	O
报告/n	O
的/ude1	O
过程/n	O
中/f	O
，/w	O
我们/rr	O
看到/v	O
了/ule	O
卡巴斯基/nt	O
等/udeng	O
友商/nr	O
披露/v	O
了/ule	O
相关/vn	O
事件/n	O
，/w	O
命名/v	O
为/p	O
“/w	O
The Dropping Elephant/nx	S-nevent
”/w	O
的/ude1	O
行动/vn	O
。/w	O
尽管/c	O
我们/rr	O
使用/v	O
了/ule	O
不同/a	O
的/ude1	O
名字/n	O
，/w	O
但/c	O
共同/d	O
联想/vi	O
到/v	O
“/w	O
Elephant/nx	S-nevent
”/w	O
，/w	O
我们/rr	O
在/p	O
跟踪/vn	O
“/w	O
沙虫/n	S-nhack
”/w	O
攻击组织/prehack	O
中/f	O
，/w	O
国防部长/n	O
指出/v	O
要求/n	O
从/p	O
参谋长联席会议/nt	S-nconference
主席/nnt	O
到/v	O
总统/nnt	O
的/ude1	O
转交/v	O
并/cc	O
指出/v	O
ISA/nx	O
还/d	O
没有/v	O
评论/n	O
。/w	O
由/p	O
国防部/nt	O
长/a	O
给/p	O
参谋长联席会议/nt	S-nconference
主席/nnt	O
的/ude1	O
备注/n	O
：/w	O
曝光/vi	O
了/ule	O
HangOver/nx	S-nevent
攻击/vn	O
行动/vn	O
。/w	O
 /w	O
